DataType,Size,Ratio,Algorithm,MeanTime(ns),StdDeviation(ns),AllSorted
AlmostInverted,128,0.0833333,cuda_shell_sort,0,0,true
AlmostInverted,128,0.166667,cuda_bubble_sort,4.32283e+08,551079,true
AlmostInverted,128,0.166667,cuda_merge_sort,3.85343e+06,36370.6,true
AlmostInverted,128,0.166667,cuda_counting_sort,477184,22929.3,true
AlmostInverted,128,0.166667,cuda_radix_sort,961431,21601.4,true
AlmostInverted,128,0.166667,cuda_heap_sort,0,0,true
AlmostInverted,128,0.166667,cuda_insertion_sort,0,0,true
AlmostInverted,128,0.166667,cuda_selection_sort,0,0,true
AlmostInverted,128,0.166667,cuda_shell_sort,0,0,true
AlmostInverted,128,0.25,cuda_bubble_sort,4.32281e+08,613508,true
AlmostInverted,128,0.25,cuda_merge_sort,3.84438e+06,35932.3,true
AlmostInverted,128,0.25,cuda_counting_sort,477618,21533,true
AlmostInverted,128,0.25,cuda_radix_sort,971897,45634.8,true
AlmostInverted,128,0.25,cuda_heap_sort,0,0,true
AlmostInverted,128,0.25,cuda_insertion_sort,0,0,true
AlmostInverted,128,0.25,cuda_selection_sort,0,0,true
AlmostInverted,128,0.25,cuda_shell_sort,0,0,true
AlmostInverted,128,0.333333,cuda_bubble_sort,4.32818e+08,552483,true
AlmostInverted,128,0.333333,cuda_merge_sort,3.84119e+06,26952.5,true
AlmostInverted,128,0.333333,cuda_counting_sort,482596,34871,true
AlmostInverted,128,0.333333,cuda_radix_sort,961259,32392.8,true
AlmostInverted,128,0.333333,cuda_heap_sort,0,0,true
AlmostInverted,128,0.333333,cuda_insertion_sort,0,0,true
AlmostInverted,128,0.333333,cuda_selection_sort,0,0,true
AlmostInverted,128,0.333333,cuda_shell_sort,0,0,true
AlmostInverted,128,0.416667,cuda_bubble_sort,4.32576e+08,769908,true
AlmostInverted,128,0.416667,cuda_merge_sort,3.85286e+06,35621.1,true
AlmostInverted,128,0.416667,cuda_counting_sort,485379,29133.2,true
AlmostInverted,128,0.416667,cuda_radix_sort,966369,29693.9,true
AlmostInverted,128,0.416667,cuda_heap_sort,0,0,true
AlmostInverted,128,0.416667,cuda_insertion_sort,0,0,true
AlmostInverted,128,0.416667,cuda_selection_sort,0,0,true
AlmostInverted,128,0.416667,cuda_shell_sort,0,0,true
AlmostInverted,256,0,cuda_bubble_sort,1.73048e+09,1.85108e+06,true
AlmostInverted,256,0,cuda_merge_sort,7.30577e+06,48888,true
AlmostInverted,256,0,cuda_counting_sort,533292,34136.2,true
AlmostInverted,256,0,cuda_radix_sort,1.08097e+06,36249.6,true
AlmostInverted,256,0,cuda_heap_sort,0,0,true
AlmostInverted,256,0,cuda_insertion_sort,0,0,true
AlmostInverted,256,0,cuda_selection_sort,0,0,true
AlmostInverted,256,0,cuda_shell_sort,0,0,true
AlmostInverted,256,0.0833333,cuda_bubble_sort,1.71934e+09,2.02165e+06,true
AlmostInverted,256,0.0833333,cuda_merge_sort,7.27254e+06,39224.2,true
AlmostInverted,256,0.0833333,cuda_counting_sort,493579,28423.6,true
AlmostInverted,256,0.0833333,cuda_radix_sort,1.05653e+06,37872.8,true
AlmostInverted,256,0.0833333,cuda_heap_sort,0,0,true
AlmostInverted,256,0.0833333,cuda_insertion_sort,0,0,true
AlmostInverted,256,0.0833333,cuda_selection_sort,0,0,true
AlmostInverted,256,0.0833333,cuda_shell_sort,0,0,true
AlmostInverted,256,0.166667,cuda_bubble_sort,1.72102e+09,1.75527e+06,true
AlmostInverted,256,0.166667,cuda_merge_sort,7.29568e+06,46068.1,true
